session_id,customer_id,product_id,view_time,added_to_cart,device,time_of_day
21317,992,6,118,0,Mobile,Night
21318,945,59,45,1,Desktop,Night
21319,554,77,13,0,Mobile,Night
21320,834,95,75,0,Mobile,Morning
21321,997,150,200,0,Mobile,Night
21322,396,192,239,1,Mobile,Morning
21323,452,42,118,1,Mobile,Morning
21324,61,76,88,0,Mobile,Afternoon
21325,590,28,104,1,Mobile,Afternoon
21326,105,148,103,1,Mobile,Afternoon
21327,103,25,113,0,Mobile,Afternoon
21328,409,163,37,0,Desktop,Morning
21329,303,7,9,0,Mobile,Afternoon
21330,351,121,50,1,Mobile,Afternoon
21331,50,59,161,1,Mobile,Morning
21332,823,39,46,0,Desktop,Afternoon
21333,319,49,196,0,Mobile,Night
21334,315,100,153,0,Mobile,Night
21335,416,176,61,0,Mobile,Morning
21336,214,52,203,0,Mobile,Afternoon
21337,37,158,271,0,Mobile,Night
21338,838,14,79,0,Mobile,Afternoon
21339,286,96,145,0,Mobile,Afternoon
21340,935,24,82,0,Mobile,Night
21341,229,64,197,0,Mobile,Night
21342,773,72,125,0,Mobile,Morning
21343,962,7,28,0,Mobile,Night
21344,27,188,112,0,Mobile,Night
21345,580,109,13,1,Desktop,Afternoon
21346,580,143,136,0,Mobile,Night
21347,261,0,266,0,Mobile,Morning
21348,99,90,195,1,Mobile,Night
21349,215,136,151,0,Desktop,Night
21350,496,32,166,0,Desktop,Night
21351,647,128,94,1,Mobile,Night
21352,130,103,130,0,Desktop,Afternoon
21353,289,101,157,1,Mobile,Morning
21354,849,16,61,0,Mobile,Afternoon
21355,346,150,225,0,Mobile,Night
21356,175,106,227,0,Desktop,Morning
21357,165,199,128,0,Mobile,Morning
21358,840,176,288,0,Mobile,Night
21359,510,9,49,0,Desktop,Afternoon
21360,77,12,191,0,Mobile,Night
21361,712,98,274,0,Mobile,Morning
21362,262,139,19,0,Mobile,Night
21363,523,150,53,0,Mobile,Morning
21364,381,127,95,1,Desktop,Afternoon
21365,714,89,177,1,Mobile,Afternoon
21366,278,113,279,0,Mobile,Night
21367,269,132,37,0,Mobile,Afternoon
21368,786,83,123,0,Mobile,Night
21369,791,198,155,0,Desktop,Afternoon
21370,77,28,236,0,Mobile,Morning
21371,188,47,151,1,Mobile,Night
21372,719,27,50,1,Mobile,Morning
21373,579,197,227,1,Desktop,Morning
21374,723,64,96,0,Mobile,Afternoon
21375,656,165,197,1,Mobile,Night
21376,570,190,293,0,Mobile,Afternoon
21377,438,83,45,0,Mobile,Morning
21378,516,75,123,0,Mobile,Night
21379,636,117,271,0,Mobile,Night
21380,21,192,31,0,Desktop,Night
21381,111,160,185,0,Mobile,Afternoon
21382,988,25,188,0,Desktop,Afternoon
21383,907,64,46,0,Mobile,Afternoon
21384,108,83,46,0,Mobile,Morning
21385,283,184,113,0,Mobile,Afternoon
21386,95,16,99,1,Mobile,Morning
21387,761,70,133,0,Desktop,Night
21388,780,162,274,1,Desktop,Night
21389,746,134,173,1,Desktop,Afternoon
21390,237,103,197,1,Desktop,Morning
21391,475,104,150,0,Mobile,Night
21392,581,164,24,0,Desktop,Morning
21393,235,133,70,0,Desktop,Morning
21394,88,194,243,0,Desktop,Night
21395,206,20,104,0,Mobile,Afternoon
21396,226,171,81,0,Mobile,Afternoon
21397,781,78,99,1,Desktop,Night
21398,44,197,15,1,Mobile,Night
21399,55,46,116,0,Desktop,Afternoon
21400,866,76,286,1,Mobile,Afternoon
21401,874,165,150,0,Mobile,Night
21402,390,77,46,1,Mobile,Morning
21403,977,148,130,1,Desktop,Afternoon
21404,892,155,176,1,Mobile,Night
21405,251,127,64,1,Mobile,Night
21406,294,121,54,1,Mobile,Morning
21407,647,8,296,0,Mobile,Morning
21408,834,110,162,1,Mobile,Afternoon
21409,345,32,277,0,Mobile,Morning
21410,730,66,204,0,Mobile,Afternoon
21411,220,36,77,0,Mobile,Night
21412,674,140,85,0,Mobile,Morning
21413,489,141,167,1,Mobile,Night
21414,427,126,98,1,Mobile,Night
21415,893,173,142,0,Desktop,Night
21416,862,18,197,0,Mobile,Morning
21417,852,134,20,1,Desktop,Night
21418,792,30,187,1,Mobile,Morning
21419,942,92,12,0,Mobile,Afternoon
21420,817,134,73,0,Mobile,Afternoon
21421,171,169,152,0,Mobile,Morning
21422,533,140,298,0,Mobile,Night
21423,905,189,274,0,Mobile,Night
21424,283,97,71,0,Mobile,Morning
21425,424,7,104,1,Mobile,Night
21426,203,111,271,0,Mobile,Morning
21427,493,81,106,1,Mobile,Night
21428,934,166,53,0,Mobile,Afternoon
21429,362,65,288,0,Mobile,Night
21430,563,53,60,0,Mobile,Morning
21431,7,18,272,0,Mobile,Afternoon
21432,141,77,247,0,Mobile,Night
21433,747,80,159,0,Mobile,Morning
21434,963,198,251,0,Mobile,Morning
21435,998,131,207,0,Mobile,Morning
21436,254,30,240,0,Mobile,Night
21437,275,137,280,0,Mobile,Afternoon
21438,232,81,55,0,Mobile,Afternoon
21439,361,9,273,0,Mobile,Morning
21440,648,84,220,1,Mobile,Night
21441,607,91,97,1,Desktop,Night
21442,672,134,288,1,Mobile,Night
21443,208,124,278,0,Mobile,Night
21444,632,112,65,0,Mobile,Morning
21445,909,42,183,1,Desktop,Morning
21446,624,46,54,0,Mobile,Night
21447,533,85,37,1,Desktop,Night
21448,435,121,155,1,Desktop,Afternoon
21449,968,129,43,1,Mobile,Morning
21450,445,111,45,0,Mobile,Morning
21451,612,14,9,1,Mobile,Night
21452,880,33,83,0,Mobile,Night
21453,528,108,106,0,Desktop,Night
21454,592,170,37,0,Desktop,Afternoon
21455,773,94,154,0,Mobile,Night
21456,502,1,240,1,Desktop,Night
21457,762,154,249,0,Mobile,Afternoon
21458,50,116,172,0,Mobile,Morning
21459,791,190,168,1,Mobile,Afternoon
21460,159,129,30,0,Mobile,Morning
21461,995,70,219,0,Mobile,Afternoon
21462,294,187,252,0,Desktop,Morning
21463,805,174,36,0,Mobile,Night
21464,472,188,197,1,Mobile,Morning
21465,657,142,60,1,Mobile,Night
21466,421,29,260,1,Mobile,Morning
21467,10,144,86,0,Mobile,Night
21468,820,39,281,1,Mobile,Night
21469,682,150,288,0,Desktop,Night
21470,875,141,139,1,Mobile,Morning
21471,675,119,157,0,Mobile,Afternoon
21472,671,24,96,0,Mobile,Night
21473,48,196,202,0,Mobile,Night
21474,145,126,271,0,Mobile,Night
21475,626,102,294,1,Mobile,Morning
21476,302,94,124,1,Mobile,Night
21477,552,131,80,0,Mobile,Night
21478,474,14,85,1,Mobile,Afternoon
21479,383,88,284,0,Mobile,Morning
21480,236,143,212,0,Mobile,Morning
21481,228,139,215,0,Mobile,Morning
21482,589,120,10,1,Mobile,Morning
21483,164,40,243,0,Mobile,Morning
21484,39,45,255,0,Mobile,Night
21485,249,113,129,0,Mobile,Night
21486,255,76,188,0,Mobile,Afternoon
21487,421,10,65,1,Mobile,Morning
21488,849,171,121,0,Mobile,Morning
21489,591,182,27,1,Mobile,Night
21490,475,196,61,1,Mobile,Morning
21491,187,20,156,0,Mobile,Morning
21492,732,98,175,0,Mobile,Afternoon
21493,227,56,85,0,Mobile,Night
21494,513,121,150,0,Mobile,Afternoon
21495,462,131,92,1,Mobile,Night
21496,20,69,223,0,Mobile,Morning
21497,854,174,205,1,Mobile,Night
21498,212,179,174,0,Mobile,Afternoon
21499,644,80,212,1,Desktop,Night
21500,518,88,296,0,Mobile,Morning
21501,253,171,149,1,Mobile,Night
21502,303,90,46,1,Mobile,Night
21503,839,159,187,1,Mobile,Night
21504,582,148,269,0,Mobile,Night
21505,550,69,64,1,Mobile,Afternoon
21506,645,16,123,0,Mobile,Night
21507,693,31,94,1,Mobile,Afternoon
21508,376,33,240,0,Mobile,Afternoon
21509,409,125,204,0,Desktop,Night
21510,249,173,175,1,Mobile,Night
21511,52,46,20,0,Mobile,Morning
21512,157,22,106,1,Mobile,Afternoon
21513,590,22,292,0,Mobile,Afternoon
21514,829,175,119,0,Mobile,Night
21515,18,10,55,1,Desktop,Afternoon
21516,914,50,39,0,Desktop,Morning
21517,338,116,27,0,Mobile,Afternoon
21518,569,31,63,0,Mobile,Morning
21519,431,64,223,0,Desktop,Morning
21520,761,89,96,0,Mobile,Night
21521,24,181,60,0,Mobile,Afternoon
21522,947,75,37,1,Mobile,Night
21523,483,46,37,1,Mobile,Morning
21524,177,184,217,1,Desktop,Morning
21525,253,65,274,1,Desktop,Afternoon
21526,335,52,263,0,Mobile,Morning
21527,483,101,5,1,Mobile,Night
21528,399,119,269,0,Mobile,Morning
21529,921,103,135,0,Mobile,Night
21530,632,156,254,0,Mobile,Afternoon
21531,443,135,41,0,Mobile,Afternoon
21532,96,52,168,1,Desktop,Morning
21533,334,128,232,0,Desktop,Afternoon
21534,476,72,238,1,Desktop,Afternoon
21535,440,136,235,0,Mobile,Night
21536,298,130,207,1,Mobile,Night
21537,392,170,27,1,Mobile,Afternoon
21538,689,188,185,0,Desktop,Night
21539,641,53,111,0,Mobile,Night
21540,19,5,43,1,Mobile,Afternoon
21541,666,10,223,1,Mobile,Night
21542,912,192,83,0,Mobile,Morning
21543,355,106,75,0,Mobile,Afternoon
21544,72,111,124,0,Desktop,Afternoon
21545,438,130,185,0,Mobile,Night
21546,773,148,150,0,Mobile,Afternoon
21547,665,35,104,0,Mobile,Night
21548,111,9,227,0,Desktop,Afternoon
21549,338,75,90,0,Desktop,Morning
21550,120,54,220,0,Mobile,Night
21551,586,13,139,1,Mobile,Morning
21552,359,114,177,1,Mobile,Afternoon
21553,963,78,297,0,Mobile,Afternoon
21554,254,9,118,0,Mobile,Night
21555,838,130,33,0,Mobile,Morning
21556,581,188,94,0,Mobile,Morning
21557,499,17,172,0,Mobile,Morning
21558,109,80,294,0,Mobile,Afternoon
21559,905,36,194,0,Mobile,Afternoon
21560,631,139,144,1,Mobile,Morning
21561,9,91,83,0,Desktop,Afternoon
21562,917,149,16,1,Mobile,Morning
21563,605,53,144,1,Desktop,Morning
21564,956,142,180,0,Mobile,Night
21565,539,51,209,0,Mobile,Night
21566,706,63,186,0,Mobile,Afternoon
21567,358,142,133,0,Mobile,Night
21568,584,48,196,1,Mobile,Morning
21569,584,188,262,0,Mobile,Night
21570,2,178,16,0,Mobile,Night
21571,731,166,11,0,Desktop,Morning
21572,535,184,77,0,Mobile,Night
21573,619,55,148,0,Mobile,Morning
21574,86,144,159,0,Mobile,Morning
21575,576,154,97,0,Mobile,Afternoon
21576,707,171,153,0,Mobile,Morning
21577,218,28,200,1,Mobile,Night
21578,181,95,65,1,Mobile,Afternoon
21579,694,26,273,0,Mobile,Afternoon
21580,773,178,286,1,Mobile,Morning
21581,51,86,156,0,Desktop,Afternoon
21582,860,87,160,0,Mobile,Morning
21583,729,51,104,0,Mobile,Afternoon
21584,248,86,33,0,Mobile,Morning
21585,219,182,228,0,Mobile,Afternoon
21586,207,36,237,0,Mobile,Night
21587,458,106,166,1,Mobile,Morning
21588,312,122,93,0,Mobile,Morning
21589,729,106,235,0,Mobile,Night
21590,792,118,101,0,Mobile,Afternoon
21591,34,122,47,1,Mobile,Morning
21592,579,107,167,1,Mobile,Morning
21593,843,6,215,1,Mobile,Night
21594,191,70,112,0,Mobile,Night
21595,837,14,161,0,Mobile,Morning
21596,146,58,71,0,Mobile,Night
21597,984,10,198,0,Mobile,Morning
21598,394,147,7,1,Mobile,Afternoon
21599,277,11,93,0,Mobile,Afternoon
21600,181,86,82,0,Desktop,Night
21601,308,10,220,0,Mobile,Morning
21602,427,165,76,0,Mobile,Morning
21603,952,8,270,0,Mobile,Morning
21604,644,81,255,0,Mobile,Afternoon
21605,473,69,202,0,Desktop,Night
21606,422,121,160,1,Mobile,Night
21607,599,158,9,0,Desktop,Afternoon
21608,896,11,151,1,Mobile,Afternoon
21609,977,118,297,0,Mobile,Night
21610,501,97,185,0,Desktop,Morning
21611,921,196,270,0,Mobile,Morning
21612,987,116,27,1,Mobile,Night
21613,648,24,176,0,Mobile,Morning
21614,515,195,244,0,Mobile,Afternoon
21615,111,101,148,0,Mobile,Afternoon
21616,158,156,37,1,Mobile,Night
21617,473,86,39,0,Mobile,Night
21618,942,92,28,0,Desktop,Afternoon
21619,479,40,10,0,Mobile,Night
21620,186,88,32,0,Mobile,Morning
21621,194,52,129,1,Desktop,Afternoon
21622,651,98,37,0,Mobile,Night
21623,809,36,105,0,Desktop,Morning
21624,906,152,76,0,Mobile,Afternoon
21625,744,12,272,1,Mobile,Night
21626,67,93,183,0,Mobile,Morning
21627,23,87,144,1,Mobile,Night
21628,854,119,147,0,Mobile,Night
21629,852,49,11,1,Mobile,Night
21630,232,92,130,0,Mobile,Morning
21631,36,176,37,0,Mobile,Night
21632,922,22,152,0,Mobile,Afternoon
21633,0,136,129,0,Desktop,Morning
21634,332,131,242,0,Mobile,Afternoon
21635,217,98,190,0,Mobile,Night
21636,497,21,147,0,Mobile,Afternoon
21637,834,26,80,0,Desktop,Night
21638,404,112,66,1,Mobile,Night
21639,432,91,29,0,Mobile,Night
21640,468,193,280,0,Mobile,Night
21641,280,166,258,0,Mobile,Morning
21642,706,95,171,1,Mobile,Afternoon
21643,365,12,262,0,Mobile,Night
21644,869,42,97,0,Mobile,Morning
21645,826,135,255,0,Mobile,Night
21646,732,83,100,1,Mobile,Afternoon
21647,396,160,179,0,Desktop,Morning
21648,569,36,104,0,Mobile,Morning
21649,48,121,245,0,Mobile,Morning
21650,9,86,223,0,Mobile,Afternoon
21651,270,54,259,0,Mobile,Night
21652,570,140,187,1,Desktop,Morning
21653,18,99,149,0,Mobile,Afternoon
21654,735,74,39,0,Desktop,Night
21655,640,31,138,0,Desktop,Morning
21656,567,174,239,0,Desktop,Morning
21657,317,29,287,0,Mobile,Afternoon
21658,579,77,95,0,Mobile,Night
21659,319,190,164,0,Mobile,Night
21660,956,42,141,0,Mobile,Morning
21661,332,181,153,0,Mobile,Night
21662,172,63,280,0,Mobile,Night
21663,617,9,70,1,Desktop,Morning
21664,556,19,217,0,Desktop,Morning
21665,39,179,159,1,Mobile,Afternoon
21666,897,181,210,0,Mobile,Morning
21667,324,191,249,0,Mobile,Night
21668,370,5,163,0,Mobile,Afternoon
21669,482,113,32,0,Mobile,Morning
21670,568,48,149,1,Desktop,Night
21671,140,136,32,0,Desktop,Morning
21672,714,18,59,0,Mobile,Night
21673,648,107,242,0,Mobile,Night
21674,119,192,57,1,Mobile,Afternoon
21675,629,135,49,0,Mobile,Night
21676,639,55,63,0,Mobile,Morning
21677,575,64,53,1,Mobile,Afternoon
21678,27,9,212,1,Mobile,Afternoon
21679,442,44,91,0,Mobile,Afternoon
21680,379,170,220,1,Mobile,Night
21681,592,144,100,0,Mobile,Morning
21682,635,27,219,0,Mobile,Night
21683,179,117,69,0,Mobile,Afternoon
21684,78,91,160,0,Mobile,Night
21685,372,17,71,0,Mobile,Morning
21686,740,189,54,0,Mobile,Night
21687,113,13,57,0,Mobile,Night
21688,399,43,228,1,Mobile,Afternoon
21689,947,17,67,1,Mobile,Morning
21690,281,56,91,0,Mobile,Night
21691,789,70,200,0,Mobile,Morning
21692,770,38,240,1,Mobile,Afternoon
21693,7,127,205,0,Mobile,Night
21694,816,101,246,0,Desktop,Morning
21695,471,12,129,0,Mobile,Morning
21696,47,21,61,0,Mobile,Afternoon
21697,545,111,156,0,Mobile,Morning
21698,995,8,14,0,Mobile,Morning
21699,928,131,272,0,Mobile,Afternoon
21700,229,93,19,0,Mobile,Morning
21701,26,138,269,0,Mobile,Afternoon
21702,966,130,222,0,Mobile,Night
21703,847,125,130,0,Desktop,Morning
21704,382,75,270,0,Mobile,Night
21705,243,135,130,0,Mobile,Afternoon
21706,299,196,30,0,Mobile,Afternoon
21707,639,74,91,0,Mobile,Afternoon
21708,619,153,293,0,Mobile,Afternoon
21709,102,198,5,0,Mobile,Night
21710,975,183,206,0,Mobile,Afternoon
21711,801,129,297,0,Mobile,Morning
21712,323,171,200,1,Mobile,Afternoon
21713,588,55,199,1,Desktop,Night
21714,6,88,43,0,Mobile,Night
21715,732,115,276,1,Mobile,Afternoon
21716,918,137,260,0,Mobile,Night
21717,607,19,18,0,Desktop,Morning
21718,61,39,36,0,Mobile,Morning
21719,833,21,147,1,Mobile,Afternoon
21720,529,34,141,0,Mobile,Afternoon
21721,119,156,164,0,Desktop,Night
21722,646,194,154,0,Mobile,Afternoon
21723,731,7,53,0,Mobile,Morning
21724,713,91,239,0,Desktop,Night
21725,713,180,151,1,Mobile,Afternoon
21726,635,27,295,0,Mobile,Afternoon
21727,648,4,183,0,Mobile,Afternoon
21728,227,23,126,0,Mobile,Afternoon
21729,880,10,135,0,Mobile,Night
21730,218,153,272,0,Mobile,Afternoon
21731,533,52,61,0,Mobile,Afternoon
21732,632,98,286,0,Mobile,Afternoon
21733,422,47,94,0,Desktop,Morning
21734,406,138,14,0,Desktop,Afternoon
21735,323,64,132,1,Mobile,Morning
21736,974,199,224,1,Mobile,Morning
21737,188,96,55,0,Mobile,Morning
21738,432,133,82,0,Mobile,Night
21739,550,79,65,1,Mobile,Afternoon
21740,209,193,245,0,Mobile,Afternoon
21741,58,190,43,0,Mobile,Morning
21742,89,49,165,1,Mobile,Morning
21743,566,127,155,1,Desktop,Night
21744,777,3,62,0,Mobile,Afternoon
21745,543,155,291,1,Mobile,Afternoon
21746,764,50,78,1,Mobile,Night
21747,174,192,288,0,Mobile,Afternoon
21748,359,23,12,0,Mobile,Night
21749,593,67,74,0,Mobile,Night
21750,336,46,32,0,Mobile,Night
21751,415,59,275,0,Mobile,Afternoon
21752,313,162,82,1,Mobile,Morning
21753,774,17,295,0,Desktop,Morning
21754,672,169,57,1,Mobile,Night
21755,69,107,279,0,Mobile,Morning
21756,184,74,254,0,Mobile,Morning
21757,635,161,92,0,Mobile,Night
21758,787,134,85,0,Mobile,Morning
21759,853,34,190,0,Mobile,Morning
21760,983,41,241,0,Mobile,Night
21761,264,137,138,0,Mobile,Afternoon
21762,94,146,139,0,Mobile,Night
21763,581,128,164,0,Mobile,Morning
21764,583,76,218,1,Mobile,Morning
21765,206,139,108,1,Mobile,Night
21766,933,177,150,0,Mobile,Night
21767,253,43,60,0,Mobile,Night
21768,991,70,203,0,Desktop,Afternoon
21769,369,13,198,1,Desktop,Night
21770,655,104,215,0,Desktop,Afternoon
21771,90,135,31,0,Mobile,Morning
21772,997,188,27,0,Mobile,Morning
21773,568,48,129,0,Mobile,Afternoon
21774,506,141,249,0,Mobile,Night
21775,859,85,77,1,Mobile,Afternoon
21776,958,74,296,1,Mobile,Night
21777,401,42,224,0,Mobile,Morning
21778,409,75,120,0,Mobile,Night
21779,596,147,221,0,Mobile,Afternoon
21780,771,78,147,0,Mobile,Night
21781,866,184,159,1,Mobile,Afternoon
21782,50,77,161,0,Mobile,Afternoon
21783,647,74,153,0,Mobile,Morning
21784,179,27,255,0,Mobile,Night
21785,861,95,138,0,Mobile,Afternoon
21786,274,4,241,1,Mobile,Night
21787,668,172,283,0,Desktop,Morning
21788,972,22,55,1,Mobile,Morning
21789,691,125,89,1,Mobile,Night
21790,533,176,27,0,Mobile,Afternoon
21791,715,71,72,1,Mobile,Night
21792,5,66,102,0,Desktop,Morning
21793,577,138,278,1,Mobile,Afternoon
21794,114,63,74,0,Mobile,Morning
21795,782,171,85,0,Mobile,Afternoon
21796,576,19,265,0,Desktop,Night
21797,348,28,148,0,Mobile,Night
21798,499,128,30,1,Mobile,Afternoon
21799,618,188,59,1,Desktop,Morning
21800,173,111,285,0,Desktop,Morning
21801,175,50,299,0,Mobile,Morning
21802,662,47,269,0,Desktop,Night
21803,202,11,179,0,Mobile,Morning
21804,81,92,298,0,Mobile,Night
21805,664,122,88,1,Mobile,Afternoon
21806,245,146,227,0,Mobile,Afternoon
21807,260,22,298,1,Mobile,Morning
21808,911,42,165,0,Mobile,Night
21809,860,196,25,0,Mobile,Night
21810,240,160,89,1,Desktop,Night
21811,842,184,182,1,Mobile,Morning
21812,466,187,247,1,Mobile,Afternoon
21813,9,4,35,0,Mobile,Afternoon
21814,953,189,126,1,Mobile,Night
21815,971,146,161,0,Desktop,Night
21816,500,132,92,0,Mobile,Morning
21817,309,118,31,1,Mobile,Night
21818,583,150,56,0,Mobile,Afternoon
21819,74,13,107,0,Mobile,Morning
21820,584,113,130,0,Mobile,Night
21821,524,29,135,0,Mobile,Afternoon
21822,644,30,280,0,Mobile,Afternoon
21823,385,6,154,1,Desktop,Morning
21824,503,1,278,0,Mobile,Morning
21825,201,28,271,1,Mobile,Afternoon
21826,182,101,220,1,Mobile,Night
21827,139,83,215,0,Mobile,Morning
21828,722,36,127,0,Mobile,Afternoon
21829,659,107,215,1,Desktop,Morning
21830,215,186,279,0,Mobile,Night
21831,203,141,58,0,Desktop,Night
21832,656,23,164,0,Mobile,Night
21833,411,21,203,1,Mobile,Afternoon
21834,173,13,130,1,Mobile,Morning
21835,841,185,281,0,Mobile,Morning
21836,487,181,195,1,Mobile,Afternoon
21837,956,193,87,0,Mobile,Morning
21838,865,173,267,0,Mobile,Night
21839,793,64,275,1,Mobile,Morning
21840,661,175,257,0,Mobile,Afternoon
21841,14,154,119,0,Desktop,Night
21842,769,68,76,0,Desktop,Afternoon
21843,556,27,232,0,Mobile,Morning
21844,443,100,121,0,Mobile,Morning
21845,245,64,172,1,Mobile,Night
21846,317,86,291,1,Mobile,Morning
21847,387,94,124,1,Mobile,Night
21848,185,78,162,1,Mobile,Night
21849,18,99,240,0,Desktop,Morning
21850,174,177,212,1,Desktop,Morning
21851,713,187,237,0,Mobile,Afternoon
21852,162,82,116,1,Desktop,Morning
21853,824,33,158,0,Mobile,Morning
21854,131,40,33,0,Mobile,Night
21855,333,193,65,0,Mobile,Night
21856,709,179,66,0,Mobile,Afternoon
21857,680,25,261,1,Mobile,Morning
21858,897,21,109,0,Mobile,Night
21859,690,31,46,0,Desktop,Afternoon
21860,504,131,194,0,Mobile,Afternoon
21861,603,63,26,0,Mobile,Afternoon
21862,923,121,59,1,Mobile,Night
21863,549,71,50,0,Mobile,Morning
21864,171,177,236,1,Mobile,Morning
21865,398,70,275,0,Desktop,Afternoon
21866,586,54,220,1,Mobile,Night
21867,884,112,247,0,Desktop,Night
21868,589,104,195,0,Mobile,Afternoon
21869,34,24,146,0,Mobile,Afternoon
21870,868,14,144,0,Mobile,Night
21871,948,85,164,0,Mobile,Afternoon
21872,918,199,265,0,Mobile,Afternoon
21873,100,100,174,0,Mobile,Morning
21874,423,166,87,1,Mobile,Night
21875,223,156,227,0,Desktop,Night
21876,683,136,30,1,Mobile,Morning
21877,427,183,195,0,Mobile,Morning
21878,485,125,274,0,Desktop,Morning
21879,511,19,281,0,Mobile,Afternoon
21880,78,28,300,0,Desktop,Afternoon
21881,697,149,25,0,Mobile,Afternoon
21882,398,166,43,0,Mobile,Morning
21883,478,115,48,1,Mobile,Afternoon
21884,494,69,263,0,Mobile,Night
21885,562,176,211,0,Mobile,Afternoon
21886,343,138,35,0,Mobile,Afternoon
21887,3,64,205,1,Mobile,Morning
21888,238,135,47,0,Mobile,Night
21889,875,67,240,1,Mobile,Morning
21890,949,85,150,1,Mobile,Morning
21891,291,139,184,0,Mobile,Afternoon
21892,825,95,178,1,Mobile,Night
21893,492,88,97,0,Mobile,Night
21894,644,92,20,1,Desktop,Morning
21895,512,9,246,1,Desktop,Afternoon
21896,845,118,96,0,Mobile,Afternoon
21897,634,34,9,1,Mobile,Afternoon
21898,414,45,37,1,Desktop,Morning
21899,976,58,300,1,Mobile,Night
21900,545,118,282,1,Mobile,Night
21901,784,51,109,0,Mobile,Afternoon
21902,137,13,200,1,Mobile,Afternoon
21903,237,107,23,1,Mobile,Afternoon
21904,294,97,292,0,Mobile,Night
21905,626,107,57,1,Mobile,Afternoon
21906,84,0,23,1,Mobile,Night
21907,686,121,210,0,Mobile,Afternoon
21908,980,73,195,0,Mobile,Afternoon
21909,957,19,158,0,Mobile,Afternoon
21910,28,9,96,1,Mobile,Morning
21911,543,67,92,0,Mobile,Afternoon
21912,842,98,167,0,Mobile,Night
21913,831,35,97,1,Mobile,Night
21914,424,156,181,0,Desktop,Morning
21915,315,99,297,0,Mobile,Morning
21916,346,166,105,0,Desktop,Afternoon
21917,468,148,281,0,Mobile,Afternoon
21918,46,10,139,1,Mobile,Morning
21919,71,1,59,0,Desktop,Afternoon
21920,674,104,25,0,Mobile,Morning
21921,319,28,244,0,Mobile,Morning
21922,268,74,205,0,Mobile,Afternoon
21923,276,64,249,0,Mobile,Morning
21924,933,98,217,0,Mobile,Afternoon
21925,755,168,288,1,Mobile,Morning
21926,141,136,145,1,Mobile,Night
21927,731,185,291,0,Mobile,Afternoon
21928,449,91,154,1,Mobile,Night
21929,932,156,215,0,Mobile,Night
21930,649,27,295,0,Mobile,Morning
21931,757,140,124,1,Desktop,Afternoon
21932,753,110,202,0,Mobile,Afternoon
21933,424,136,143,0,Mobile,Afternoon
21934,470,124,218,0,Desktop,Afternoon
21935,434,3,271,0,Mobile,Night
21936,580,87,125,0,Desktop,Morning
21937,425,81,195,1,Mobile,Night
21938,596,60,238,0,Desktop,Afternoon
21939,299,43,204,0,Mobile,Night
21940,325,163,87,1,Desktop,Night
21941,244,112,275,0,Mobile,Night
21942,33,119,147,0,Desktop,Morning
21943,196,190,159,1,Mobile,Afternoon
21944,945,195,192,1,Mobile,Morning
21945,135,88,163,0,Desktop,Night
21946,810,9,290,0,Mobile,Night
21947,768,49,88,1,Mobile,Night
21948,110,102,68,1,Mobile,Morning
21949,534,7,268,0,Mobile,Night
21950,694,19,286,0,Desktop,Morning
21951,54,128,196,0,Mobile,Morning
21952,870,101,220,0,Mobile,Afternoon
21953,770,120,249,0,Mobile,Night
21954,431,158,243,0,Mobile,Morning
21955,280,46,234,0,Mobile,Afternoon
21956,940,47,262,0,Mobile,Afternoon
21957,15,9,47,1,Mobile,Afternoon
21958,454,6,183,0,Mobile,Morning
21959,498,57,175,0,Mobile,Night
21960,510,150,257,0,Mobile,Night
21961,856,144,288,0,Mobile,Afternoon
21962,297,188,193,1,Mobile,Afternoon
21963,486,116,268,0,Mobile,Night
21964,998,48,18,0,Mobile,Afternoon
21965,703,168,237,1,Mobile,Night
21966,878,123,278,0,Desktop,Morning
21967,279,76,267,0,Mobile,Night
21968,493,6,228,0,Mobile,Afternoon
21969,655,90,276,0,Mobile,Night
21970,915,116,210,0,Mobile,Night
21971,667,16,16,0,Mobile,Night
21972,198,76,44,0,Mobile,Morning
21973,27,180,25,0,Desktop,Night
21974,572,19,114,1,Mobile,Morning
21975,90,56,56,0,Mobile,Afternoon
21976,41,122,158,0,Mobile,Morning
21977,754,148,85,0,Mobile,Night
21978,950,194,77,0,Mobile,Morning
21979,756,189,216,0,Mobile,Morning
21980,673,20,25,0,Mobile,Afternoon
21981,169,199,61,0,Mobile,Afternoon
21982,462,127,200,1,Mobile,Night
21983,2,176,199,1,Desktop,Morning
21984,307,11,17,1,Mobile,Afternoon
21985,825,110,152,0,Mobile,Night
21986,316,38,69,1,Mobile,Night
21987,899,171,138,0,Mobile,Afternoon
21988,366,167,61,1,Mobile,Night
21989,308,53,258,0,Desktop,Night
21990,776,87,182,0,Mobile,Night
21991,3,62,195,0,Mobile,Night
21992,29,170,13,1,Desktop,Afternoon
21993,179,4,181,1,Desktop,Night
21994,154,56,186,1,Mobile,Night
21995,519,103,118,1,Mobile,Morning
21996,697,44,109,1,Desktop,Afternoon
21997,983,2,56,0,Mobile,Afternoon
21998,538,170,268,0,Desktop,Night
21999,931,192,72,1,Mobile,Night
22000,596,158,84,0,Desktop,Afternoon
22001,203,146,290,0,Desktop,Afternoon
22002,884,124,86,1,Mobile,Night
22003,283,199,84,0,Mobile,Night
22004,541,13,179,0,Mobile,Afternoon
22005,601,182,48,1,Mobile,Afternoon
