txn_id,customer_id,product_id,txn_date,amount,category,payment_mode,merchant_type,is_discounted
15866,640,119,2025-11-15 16:27:28,283,Beauty,Debit Card,Online,1
15867,922,182,2025-08-07 10:10:10,274,Groceries,Debit Card,Online,0
15868,528,36,2025-05-25 20:44:34,1709,Beauty,UPI,Online,1
15869,216,118,2026-04-12 21:27:58,283,Wellness,UPI,Online,1
15870,801,61,2025-11-28 19:08:06,1020,Apparel,Debit Card,Online,0
15871,782,0,2025-11-01 05:18:21,748,Groceries,UPI,Online,0
15872,786,30,2025-07-30 21:28:37,1107,Wellness,UPI,Offline,1
15873,567,35,2025-06-14 23:44:52,1709,Groceries,Credit Card,Online,0
15874,539,149,2025-04-30 18:25:34,1866,Apparel,Debit Card,Online,1
15875,164,193,2025-10-21 11:17:02,1329,Wellness,Debit Card,Offline,1
15876,947,40,2025-04-28 04:07:43,33631,Electronics,Debit Card,Offline,0
15877,28,40,2025-11-13 03:11:17,33631,Electronics,UPI,Offline,1
15878,459,127,2026-04-06 07:08:45,528,Groceries,UPI,Online,1
15879,865,191,2026-03-13 10:23:40,34175,Beauty,UPI,Online,0
15880,62,57,2025-07-27 07:19:57,64609,Electronics,Debit Card,Online,0
15881,829,54,2025-12-20 12:51:17,748,Apparel,UPI,Offline,0
15882,904,81,2026-03-01 02:38:18,495,Apparel,Credit Card,Online,0
15883,417,5,2025-05-24 19:09:32,28600,Electronics,UPI,Offline,1
15884,108,77,2025-12-20 17:20:34,62349,Beauty,UPI,Online,0
15885,906,178,2025-08-05 06:05:50,377,Beauty,UPI,Online,1
15886,867,172,2025-05-27 12:19:02,25884,Electronics,Debit Card,Offline,0
15887,612,10,2026-04-04 20:31:08,1007,Groceries,Credit Card,Online,0
15888,506,193,2025-12-07 21:28:04,1329,Wellness,Credit Card,Offline,0
15889,200,165,2025-05-06 19:46:30,24209,Beauty,UPI,Offline,1
15890,349,72,2025-05-17 12:35:53,465,Beauty,Debit Card,Online,0
15891,831,176,2025-12-27 21:34:44,331,Wellness,Credit Card,Offline,0
15892,533,27,2025-10-20 22:37:50,1756,Wellness,Debit Card,Online,0
15893,353,33,2026-02-10 13:41:21,37977,Beauty,Credit Card,Online,0
15894,456,198,2026-03-30 00:39:36,430,Apparel,UPI,Online,0
15895,2,48,2025-10-24 04:41:02,345,Wellness,Debit Card,Offline,1
15896,678,132,2025-12-06 22:59:27,655,Wellness,UPI,Offline,1
15897,608,132,2025-09-18 06:19:00,655,Wellness,UPI,Offline,0
15898,325,121,2025-09-27 16:05:31,816,Apparel,UPI,Offline,0
15899,988,19,2026-01-08 14:40:05,804,Apparel,Credit Card,Offline,0
15900,478,79,2025-06-06 21:48:42,259,Groceries,UPI,Online,1
15901,508,100,2026-01-02 15:33:05,1603,Beauty,UPI,Online,1
15902,406,132,2025-05-25 09:10:22,655,Wellness,Debit Card,Online,0
15903,280,170,2026-02-23 18:50:48,1162,Apparel,UPI,Offline,1
15904,653,19,2025-06-17 16:31:17,804,Apparel,UPI,Offline,0
15905,731,152,2025-11-21 23:39:24,1191,Wellness,UPI,Offline,0
15906,410,104,2026-04-07 23:59:15,44829,Beauty,UPI,Online,1
15907,244,37,2026-03-30 01:48:54,214,Apparel,Credit Card,Online,1
15908,939,21,2025-12-22 18:32:22,65478,Beauty,Credit Card,Online,1
15909,494,175,2025-09-10 09:23:14,1049,Apparel,Credit Card,Online,1
15910,714,125,2025-08-10 04:56:05,128,Groceries,UPI,Offline,1
15911,783,96,2026-03-07 07:34:15,1982,Beauty,UPI,Online,1
15912,308,42,2025-04-30 05:10:43,69306,Electronics,UPI,Online,0
15913,909,42,2025-10-06 03:32:10,69306,Electronics,Credit Card,Offline,0
15914,232,75,2025-10-07 14:27:47,1442,Apparel,UPI,Online,1
15915,560,20,2025-09-05 22:33:12,65478,Electronics,UPI,Offline,1
15916,158,82,2025-06-11 22:30:26,1243,Apparel,UPI,Offline,1
15917,747,162,2025-10-12 00:58:51,435,Beauty,UPI,Offline,0
15918,517,19,2025-12-16 11:29:32,804,Apparel,Debit Card,Offline,1
15919,898,77,2025-06-20 21:10:35,62349,Beauty,Debit Card,Offline,0
15920,461,62,2025-08-18 02:48:42,851,Wellness,Credit Card,Online,0
15921,830,3,2025-08-17 17:23:22,1849,Apparel,UPI,Online,0
15922,249,14,2025-12-03 09:01:46,462,Wellness,UPI,Offline,0
15923,68,36,2026-02-03 23:46:58,1709,Beauty,Debit Card,Online,1
15924,592,189,2026-01-04 05:34:21,34175,Electronics,Debit Card,Offline,1
15925,414,165,2025-09-13 06:47:23,24209,Beauty,UPI,Online,0
15926,898,71,2025-05-21 01:38:55,465,Beauty,Credit Card,Online,1
15927,855,6,2025-12-29 00:06:26,9361,Electronics,UPI,Online,0
15928,88,76,2025-10-20 19:00:46,62349,Electronics,UPI,Offline,1
15929,622,138,2025-12-01 19:57:31,280,Beauty,UPI,Offline,0
15930,295,69,2025-05-27 04:41:50,1449,Wellness,Credit Card,Online,0
15931,983,26,2025-08-09 19:27:39,1753,Wellness,UPI,Online,0
15932,497,148,2025-11-25 07:38:45,1436,Apparel,Debit Card,Online,1
15933,438,184,2025-06-21 00:16:10,1353,Beauty,UPI,Online,1
15934,108,75,2026-01-17 02:37:19,1442,Apparel,Debit Card,Offline,1
15935,657,146,2025-08-02 10:24:50,412,Wellness,UPI,Offline,0
15936,762,83,2025-10-22 04:50:28,833,Wellness,UPI,Offline,0
15937,831,88,2026-01-22 02:11:49,1226,Beauty,UPI,Online,0
15938,821,74,2026-03-30 05:40:17,1570,Wellness,UPI,Offline,0
15939,798,38,2025-07-13 03:27:33,72197,Electronics,Debit Card,Offline,1
15940,483,63,2026-03-18 09:22:03,876,Wellness,Credit Card,Online,1
15941,259,162,2026-02-18 20:51:03,435,Beauty,UPI,Online,0
15942,273,71,2025-08-30 13:57:10,465,Beauty,UPI,Online,0
15943,86,83,2025-12-14 04:41:24,833,Wellness,Credit Card,Offline,0
15944,255,157,2025-12-15 16:40:56,572,Wellness,UPI,Online,1
15945,849,6,2026-03-16 09:53:46,9361,Electronics,UPI,Offline,1
15946,626,103,2025-11-05 05:35:14,44829,Electronics,UPI,Online,0
15947,47,31,2026-01-15 23:10:32,201,Apparel,Credit Card,Online,0
15948,886,46,2025-12-16 21:35:03,331,Apparel,UPI,Offline,0
15949,25,14,2025-04-22 11:27:49,462,Wellness,UPI,Offline,0
15950,495,160,2025-07-28 04:16:32,476,Groceries,Credit Card,Offline,0
15951,481,155,2025-07-04 05:26:11,411,Groceries,Debit Card,Offline,0
15952,986,88,2026-01-28 04:47:31,1226,Beauty,UPI,Online,0
15953,794,47,2025-12-05 17:41:57,130,Groceries,UPI,Online,0
15954,241,134,2026-04-08 18:03:11,1870,Groceries,Credit Card,Offline,1
15955,101,123,2025-11-18 20:32:52,419,Groceries,UPI,Offline,0
15956,734,196,2025-09-03 14:12:05,76771,Electronics,UPI,Online,0
15957,472,126,2025-12-24 18:55:56,40992,Electronics,Credit Card,Offline,0
15958,431,128,2025-12-14 15:21:10,1636,Wellness,UPI,Online,1
15959,369,169,2026-03-27 17:41:14,1316,Beauty,UPI,Online,0
15960,83,196,2025-11-23 03:09:06,76771,Electronics,UPI,Online,0
15961,928,164,2026-04-10 09:15:23,24209,Electronics,Debit Card,Offline,1
15962,851,70,2026-03-03 10:24:01,465,Apparel,Credit Card,Online,1
15963,721,199,2025-12-28 00:22:40,1272,Wellness,Debit Card,Online,0
15964,610,155,2025-11-19 01:18:47,411,Groceries,Debit Card,Offline,1
15965,692,58,2025-10-20 13:40:39,1527,Wellness,UPI,Offline,1
15966,812,56,2025-11-09 12:00:57,1583,Groceries,Debit Card,Online,1
15967,996,51,2025-06-10 01:07:43,860,Beauty,UPI,Offline,1
15968,122,8,2026-01-20 00:00:39,418,Wellness,UPI,Offline,0
15969,176,45,2025-07-09 21:11:32,506,Groceries,UPI,Offline,1
15970,10,185,2025-08-29 20:29:57,1884,Wellness,UPI,Offline,1
15971,204,77,2026-01-13 18:49:03,62349,Beauty,Debit Card,Offline,0
15972,70,158,2026-01-24 22:56:53,48089,Electronics,UPI,Online,0
15973,392,174,2025-10-25 01:31:00,1684,Beauty,Credit Card,Online,0
15974,843,159,2025-12-17 19:58:15,48089,Beauty,Credit Card,Offline,1
15975,131,51,2026-02-23 15:46:29,860,Beauty,UPI,Offline,0
15976,151,36,2026-01-27 13:11:32,1709,Beauty,Credit Card,Offline,1
15977,492,65,2025-12-21 20:37:49,756,Apparel,Credit Card,Online,0
15978,986,102,2025-05-31 06:19:24,176,Groceries,UPI,Online,0
15979,281,181,2025-07-02 23:29:21,12952,Electronics,UPI,Online,0
15980,450,148,2026-02-12 10:09:44,1436,Apparel,UPI,Online,0
15981,626,61,2025-09-17 01:34:26,1020,Apparel,UPI,Online,1
15982,185,6,2026-04-03 11:45:40,9361,Electronics,Credit Card,Online,1
15983,185,65,2026-01-26 23:59:49,756,Apparel,UPI,Online,0
15984,218,67,2025-04-24 12:34:01,1777,Beauty,UPI,Offline,0
15985,592,119,2025-10-14 02:45:28,283,Beauty,UPI,Online,1
15986,1,28,2025-10-07 04:51:59,24908,Electronics,UPI,Offline,1
15987,909,17,2025-09-16 20:54:00,990,Beauty,UPI,Online,1
15988,718,117,2026-01-28 14:43:31,1690,Groceries,Credit Card,Online,1
15989,977,21,2025-12-20 18:34:24,65478,Beauty,Debit Card,Offline,0
15990,386,64,2025-07-21 06:59:19,1854,Wellness,UPI,Offline,0
15991,605,199,2026-01-14 08:26:21,1272,Wellness,UPI,Offline,0
15992,629,146,2025-07-26 01:32:50,412,Wellness,Debit Card,Offline,0
15993,388,72,2025-10-26 12:42:55,465,Beauty,UPI,Online,0
15994,621,137,2025-06-14 12:19:03,280,Wellness,Credit Card,Offline,1
15995,107,197,2026-01-03 09:13:13,7426,Electronics,UPI,Offline,0
15996,615,65,2025-06-09 15:42:17,756,Apparel,Debit Card,Offline,1
15997,210,118,2026-04-02 14:28:47,283,Wellness,Credit Card,Offline,1
15998,763,56,2025-08-24 15:52:54,1583,Groceries,UPI,Offline,1
15999,656,2,2025-05-22 00:43:46,1420,Beauty,UPI,Online,1
16000,289,87,2025-08-21 19:57:59,1226,Groceries,UPI,Online,1
16001,44,88,2025-07-28 04:43:22,1226,Beauty,Credit Card,Online,1
16002,784,181,2026-02-11 15:20:49,12952,Electronics,UPI,Offline,0
16003,690,17,2025-12-30 03:13:19,990,Beauty,Credit Card,Online,0
16004,251,106,2025-07-27 16:19:53,1631,Beauty,UPI,Online,0
16005,237,127,2025-11-10 10:28:05,528,Groceries,Debit Card,Online,0
16006,956,176,2025-07-02 13:23:10,331,Wellness,Debit Card,Online,1
16007,672,49,2026-02-24 18:04:00,6504,Electronics,UPI,Online,0
16008,390,39,2025-11-21 02:24:26,1773,Groceries,Debit Card,Online,1
16009,775,138,2025-11-13 13:12:41,280,Beauty,UPI,Online,1
16010,668,162,2026-01-24 16:44:46,435,Beauty,UPI,Offline,1
16011,489,70,2025-06-15 02:01:48,465,Apparel,Debit Card,Offline,1
16012,359,67,2025-09-18 03:10:53,1777,Beauty,UPI,Online,1
16013,120,20,2025-08-14 00:36:35,65478,Electronics,UPI,Offline,0
16014,734,97,2025-10-03 14:36:42,1921,Groceries,Debit Card,Online,1
16015,216,26,2026-01-28 17:35:37,1753,Wellness,Credit Card,Online,1
16016,447,70,2025-05-19 19:23:43,465,Apparel,UPI,Online,1
16017,538,184,2025-06-06 09:03:33,1353,Beauty,UPI,Online,0
16018,303,75,2025-11-15 23:23:30,1442,Apparel,Credit Card,Online,0
16019,34,134,2025-07-06 16:36:35,1870,Groceries,Debit Card,Offline,1
16020,454,178,2026-01-30 23:58:04,377,Beauty,UPI,Offline,1
16021,788,196,2025-06-19 14:03:57,76771,Electronics,UPI,Online,0
16022,826,62,2025-10-22 11:53:27,851,Wellness,UPI,Offline,1
16023,428,66,2025-10-23 11:26:40,1777,Wellness,Credit Card,Offline,1
16024,40,129,2026-02-14 04:30:10,1594,Wellness,UPI,Offline,0
16025,573,50,2025-10-23 19:45:01,860,Apparel,Credit Card,Offline,0
16026,100,193,2025-05-02 18:41:57,1329,Wellness,UPI,Online,0
16027,738,181,2026-03-27 18:31:03,12952,Electronics,Credit Card,Offline,0
16028,672,14,2026-01-21 13:55:04,462,Wellness,Debit Card,Online,0
16029,782,123,2025-05-20 14:41:26,419,Groceries,Debit Card,Online,0
16030,349,137,2026-01-21 17:37:03,280,Wellness,UPI,Offline,0
16031,379,119,2025-07-09 03:08:45,283,Beauty,Credit Card,Offline,0
16032,650,100,2025-10-26 07:43:03,1603,Beauty,UPI,Online,1
16033,491,60,2025-06-25 13:46:33,1213,Beauty,UPI,Offline,0
16034,943,188,2025-11-22 14:11:55,340,Apparel,UPI,Offline,0
16035,247,180,2025-05-06 06:44:37,1516,Groceries,Debit Card,Online,0
16036,658,44,2025-04-29 15:04:18,73034,Electronics,UPI,Online,0
16037,398,105,2025-06-25 22:50:14,1631,Apparel,UPI,Online,1
16038,620,3,2025-06-28 15:05:38,1849,Apparel,Credit Card,Offline,0
16039,863,79,2025-11-27 09:48:51,259,Groceries,Debit Card,Offline,1
16040,54,109,2025-06-06 00:35:22,413,Beauty,Credit Card,Offline,1
16041,572,19,2025-05-20 10:08:17,804,Apparel,Debit Card,Offline,1
16042,303,170,2025-08-01 22:12:14,1162,Apparel,Debit Card,Online,0
16043,722,16,2025-07-10 13:34:49,990,Beauty,Debit Card,Online,1
16044,325,40,2026-01-01 08:21:15,33631,Electronics,UPI,Offline,0
16045,150,180,2026-01-16 19:26:14,1516,Groceries,Credit Card,Offline,0
16046,624,94,2025-10-16 19:42:42,1852,Apparel,Credit Card,Online,0
16047,714,125,2025-05-26 17:09:49,128,Groceries,UPI,Offline,0
16048,675,41,2025-09-09 14:36:44,33631,Beauty,UPI,Offline,0
16049,925,108,2025-12-30 02:00:46,413,Apparel,UPI,Online,1
16050,852,194,2025-05-16 20:37:16,669,Wellness,UPI,Offline,1
16051,29,194,2026-02-15 12:41:56,669,Wellness,UPI,Offline,0
16052,324,76,2025-09-13 19:30:14,62349,Electronics,UPI,Online,0
16053,311,25,2025-12-04 05:26:25,995,Beauty,UPI,Online,1
16054,36,109,2026-01-11 04:33:55,413,Beauty,UPI,Offline,1
16055,947,180,2025-04-26 09:51:43,1516,Groceries,Credit Card,Online,1
16056,180,15,2026-01-03 16:22:54,990,Wellness,UPI,Online,1
16057,562,159,2025-12-19 16:43:05,48089,Beauty,Debit Card,Online,1
16058,804,1,2025-08-28 18:21:00,1420,Wellness,UPI,Online,0
16059,632,19,2025-08-03 21:52:48,804,Apparel,UPI,Offline,1
16060,317,199,2026-02-27 03:59:17,1272,Wellness,UPI,Online,1
16061,189,129,2025-10-28 22:52:49,1594,Wellness,Debit Card,Offline,0
16062,277,139,2025-11-15 11:24:30,724,Wellness,UPI,Offline,0
16063,33,194,2025-12-11 09:41:40,669,Wellness,UPI,Offline,0
16064,753,118,2026-04-07 05:42:13,283,Wellness,Credit Card,Online,1
16065,123,54,2026-04-08 04:36:29,748,Apparel,UPI,Offline,0
16066,638,40,2026-03-16 21:57:17,33631,Electronics,UPI,Online,0
16067,356,177,2025-11-08 17:25:13,377,Wellness,UPI,Offline,1
16068,160,124,2025-06-03 23:19:24,32856,Electronics,UPI,Offline,0
16069,398,79,2026-01-09 21:42:55,259,Groceries,Debit Card,Offline,0
16070,334,22,2025-12-01 23:16:10,865,Wellness,Credit Card,Online,1
16071,701,146,2025-11-16 21:05:49,412,Wellness,UPI,Online,1
16072,22,178,2025-05-13 23:08:47,377,Beauty,Credit Card,Offline,1
16073,363,102,2025-10-26 07:46:54,176,Groceries,Credit Card,Online,1
16074,256,0,2026-04-21 13:40:08,748,Groceries,Credit Card,Online,1
16075,899,156,2025-12-22 23:32:11,153,Apparel,UPI,Online,1
16076,881,6,2026-02-10 17:23:29,9361,Electronics,UPI,Offline,0
16077,30,173,2025-09-21 06:38:25,1684,Groceries,UPI,Online,1
16078,832,91,2026-03-28 19:47:36,868,Beauty,UPI,Offline,0
16079,753,17,2025-12-18 07:47:43,990,Beauty,UPI,Offline,1
16080,412,144,2025-04-23 14:41:19,1937,Groceries,UPI,Offline,1
16081,473,83,2025-10-22 22:10:13,833,Wellness,UPI,Offline,1
16082,113,87,2025-07-10 21:11:26,1226,Groceries,UPI,Offline,1
16083,7,186,2025-05-08 13:48:33,466,Apparel,Debit Card,Online,0
16084,958,125,2025-10-21 03:32:36,128,Groceries,UPI,Online,1
16085,870,169,2026-01-27 05:14:43,1316,Beauty,UPI,Online,0
16086,328,5,2025-12-30 04:35:43,28600,Electronics,Debit Card,Offline,0
16087,266,198,2025-12-29 02:00:43,430,Apparel,UPI,Offline,1
16088,552,54,2025-07-25 05:32:22,748,Apparel,UPI,Offline,1
16089,56,93,2025-12-29 13:35:34,113,Groceries,Debit Card,Offline,1
16090,615,113,2026-03-19 19:59:24,72847,Beauty,UPI,Offline,1
16091,670,85,2026-02-23 22:27:41,922,Wellness,UPI,Offline,0
16092,615,22,2025-05-07 19:04:25,865,Wellness,Credit Card,Offline,1
16093,857,159,2026-04-10 03:50:13,48089,Beauty,UPI,Online,0
16094,169,151,2025-09-26 19:58:08,1443,Apparel,Credit Card,Offline,1
16095,860,46,2026-04-06 00:53:23,331,Apparel,Debit Card,Online,1
16096,322,109,2025-08-06 06:16:23,413,Beauty,Debit Card,Offline,0
16097,520,26,2026-03-06 23:52:47,1753,Wellness,Debit Card,Online,1
16098,653,18,2025-07-27 16:52:22,721,Apparel,UPI,Offline,0
16099,91,40,2025-05-16 00:41:35,33631,Electronics,UPI,Online,1
16100,327,148,2026-01-04 09:08:23,1436,Apparel,UPI,Offline,0
16101,906,190,2025-12-20 21:47:44,34175,Beauty,UPI,Online,1
16102,716,50,2025-12-24 11:15:04,860,Apparel,Debit Card,Online,0
16103,249,173,2025-12-22 20:08:10,1684,Groceries,Debit Card,Online,0
16104,372,132,2025-08-31 08:27:51,655,Wellness,UPI,Offline,1
16105,307,63,2026-01-12 17:20:03,876,Wellness,Debit Card,Offline,1
16106,332,72,2026-02-05 06:08:54,465,Beauty,Credit Card,Offline,0
16107,953,54,2025-07-13 02:19:02,748,Apparel,Debit Card,Offline,1
16108,483,9,2025-06-21 12:43:47,418,Beauty,UPI,Online,0
16109,383,114,2026-03-04 15:34:35,1660,Apparel,UPI,Offline,0
16110,318,163,2025-10-14 21:59:00,1620,Apparel,Debit Card,Online,0
16111,310,100,2025-07-27 00:07:40,1603,Beauty,UPI,Online,1
16112,400,140,2026-03-02 22:08:00,137,Apparel,UPI,Online,1
16113,647,129,2026-04-18 06:23:11,1594,Wellness,UPI,Offline,0
16114,340,94,2026-01-22 19:28:41,1852,Apparel,Debit Card,Online,1
16115,470,37,2025-05-08 14:10:55,214,Apparel,Debit Card,Online,0
16116,263,1,2026-01-11 02:50:17,1420,Wellness,Debit Card,Offline,0
16117,35,129,2025-08-30 14:23:18,1594,Wellness,UPI,Offline,1
16118,526,57,2025-09-27 13:15:04,64609,Electronics,UPI,Online,1
16119,932,167,2025-10-07 13:14:58,24209,Beauty,UPI,Online,1
16120,803,115,2025-12-24 19:01:18,1099,Apparel,Debit Card,Online,0
16121,786,70,2025-05-04 11:28:10,465,Apparel,UPI,Online,1
16122,166,104,2026-01-02 17:15:55,44829,Beauty,UPI,Online,0
16123,356,185,2026-03-23 09:48:57,1884,Wellness,UPI,Offline,1
16124,428,64,2025-04-22 02:35:39,1854,Wellness,UPI,Online,0
16125,448,144,2026-01-15 04:58:52,1937,Groceries,Debit Card,Offline,1
16126,999,145,2025-05-21 11:56:11,51096,Electronics,Credit Card,Offline,0
16127,726,196,2025-07-05 15:35:11,76771,Electronics,Debit Card,Offline,1
16128,135,56,2025-10-27 03:12:39,1583,Groceries,UPI,Online,0
16129,572,29,2026-03-25 14:58:11,24908,Beauty,UPI,Online,0
16130,67,11,2025-04-30 00:23:46,158,Apparel,UPI,Online,1
16131,888,84,2026-03-14 19:46:00,833,Beauty,Debit Card,Online,1
16132,889,43,2025-09-06 07:26:20,761,Groceries,UPI,Offline,0
16133,429,195,2025-12-19 14:45:30,212,Apparel,Credit Card,Online,0
16134,790,194,2025-07-04 07:38:45,669,Wellness,UPI,Online,1
16135,174,67,2026-02-08 04:14:17,1777,Beauty,UPI,Online,1
16136,198,111,2025-10-25 06:12:32,269,Groceries,UPI,Online,0
16137,200,123,2025-11-23 08:42:24,419,Groceries,UPI,Offline,1
16138,807,70,2025-05-30 07:33:22,465,Apparel,UPI,Online,1
16139,422,59,2026-02-07 06:14:59,1213,Apparel,UPI,Offline,1
16140,20,148,2026-03-03 01:05:22,1436,Apparel,UPI,Offline,1
16141,237,20,2025-07-18 00:47:37,65478,Electronics,UPI,Online,1
16142,315,120,2025-10-13 05:56:14,1316,Groceries,UPI,Online,1
16143,28,18,2025-08-05 09:20:49,721,Apparel,Debit Card,Online,1
16144,640,166,2025-07-12 10:12:49,24209,Beauty,UPI,Online,1
16145,172,196,2026-03-06 12:10:07,76771,Electronics,UPI,Online,1
16146,295,141,2025-06-13 16:57:26,1380,Groceries,Debit Card,Online,0
16147,349,136,2026-01-06 07:59:19,42347,Electronics,UPI,Online,1
16148,698,167,2025-10-24 06:03:44,24209,Beauty,UPI,Offline,1
16149,870,119,2026-03-25 16:50:32,283,Beauty,UPI,Online,0
16150,511,48,2025-09-16 13:56:46,345,Wellness,UPI,Offline,0
16151,927,62,2026-03-20 15:04:10,851,Wellness,Debit Card,Online,1
16152,177,177,2026-02-22 04:09:21,377,Wellness,UPI,Online,1
16153,265,3,2026-02-19 21:35:40,1849,Apparel,UPI,Offline,0
16154,640,37,2025-10-09 23:15:16,214,Apparel,UPI,Offline,1
16155,377,24,2025-06-08 07:49:48,995,Beauty,Debit Card,Online,1
16156,698,161,2025-07-05 23:32:06,435,Apparel,Credit Card,Online,1
16157,231,199,2025-06-04 05:17:33,1272,Wellness,Credit Card,Offline,1
16158,26,162,2025-12-19 12:22:55,435,Beauty,UPI,Offline,1
16159,357,79,2025-07-21 06:11:45,259,Groceries,UPI,Online,0
16160,51,66,2026-01-25 12:54:49,1777,Wellness,UPI,Offline,1
16161,511,86,2025-07-13 13:23:17,1328,Wellness,Credit Card,Online,1
16162,338,79,2025-06-07 01:00:13,259,Groceries,Debit Card,Offline,1
16163,330,27,2026-03-27 02:07:55,1756,Wellness,UPI,Online,0
16164,479,40,2025-07-02 23:07:29,33631,Electronics,UPI,Online,1
16165,629,84,2025-06-25 20:37:10,833,Beauty,UPI,Online,1
16166,120,93,2025-11-26 22:58:22,113,Groceries,Credit Card,Online,0
16167,865,171,2025-05-02 17:53:31,74098,Electronics,UPI,Offline,0
16168,77,26,2025-06-24 16:42:57,1753,Wellness,UPI,Online,1
16169,224,136,2025-05-22 17:44:30,42347,Electronics,Debit Card,Online,1
16170,926,90,2026-03-05 22:36:34,868,Apparel,UPI,Offline,0
16171,769,115,2026-01-22 23:44:15,1099,Apparel,UPI,Offline,1
16172,354,80,2025-06-30 12:45:51,14267,Electronics,UPI,Online,1
16173,964,19,2025-08-04 16:26:06,804,Apparel,UPI,Offline,1
16174,945,194,2025-08-31 02:24:40,669,Wellness,UPI,Offline,1
16175,59,189,2025-10-24 06:27:04,34175,Electronics,Debit Card,Offline,0
16176,669,90,2026-01-24 03:09:14,868,Apparel,UPI,Online,0
16177,427,199,2025-05-06 14:31:15,1272,Wellness,Credit Card,Offline,0
16178,111,25,2025-07-29 06:47:27,995,Beauty,UPI,Online,1
16179,303,141,2025-08-07 03:45:51,1380,Groceries,Debit Card,Offline,1
16180,292,191,2025-04-26 18:55:56,34175,Beauty,Credit Card,Online,0
16181,517,29,2025-11-04 09:16:36,24908,Beauty,Credit Card,Offline,1
16182,220,150,2026-01-12 10:31:03,1962,Wellness,Debit Card,Offline,0
16183,989,108,2025-05-28 21:53:17,413,Apparel,Debit Card,Offline,0
16184,239,194,2026-03-25 10:48:53,669,Wellness,Credit Card,Online,0
16185,329,154,2025-10-26 12:27:59,1589,Beauty,UPI,Online,0
16186,171,9,2026-03-17 06:08:51,418,Beauty,Credit Card,Offline,0
16187,418,25,2025-09-24 14:43:09,995,Beauty,Debit Card,Online,1
16188,597,142,2025-09-06 21:46:04,664,Wellness,UPI,Online,1
16189,82,1,2025-04-22 05:38:13,1420,Wellness,UPI,Online,1
16190,735,114,2025-12-24 08:31:03,1660,Apparel,UPI,Online,1
16191,491,67,2025-11-18 23:28:55,1777,Beauty,UPI,Online,1
16192,571,32,2026-02-03 19:50:13,37977,Electronics,UPI,Online,0
16193,237,16,2026-01-06 12:48:07,990,Beauty,Credit Card,Online,0
16194,885,57,2025-10-08 08:45:44,64609,Electronics,UPI,Offline,0
16195,847,143,2025-11-29 19:37:33,664,Beauty,UPI,Online,0
16196,518,23,2025-08-16 08:32:22,995,Wellness,UPI,Online,0
16197,953,24,2026-01-30 18:20:31,995,Beauty,UPI,Online,1
16198,758,51,2025-11-27 17:52:29,860,Beauty,Credit Card,Online,0
16199,327,191,2026-04-04 03:39:41,34175,Beauty,UPI,Online,0
16200,262,29,2025-07-11 07:33:46,24908,Beauty,Debit Card,Offline,1
16201,973,190,2025-04-30 14:00:10,34175,Beauty,UPI,Online,1
16202,567,62,2026-03-31 07:35:38,851,Wellness,UPI,Offline,1
16203,338,141,2025-11-21 21:48:54,1380,Groceries,Debit Card,Online,0
16204,647,22,2025-12-21 21:02:57,865,Wellness,Credit Card,Online,0
16205,65,172,2025-06-22 14:12:19,25884,Electronics,UPI,Online,1
16206,894,48,2025-10-05 06:15:32,345,Wellness,UPI,Online,0
16207,289,127,2025-05-22 12:25:26,528,Groceries,UPI,Online,1
16208,952,125,2025-09-29 15:44:47,128,Groceries,Credit Card,Online,1
16209,306,156,2026-02-11 06:28:40,153,Apparel,UPI,Online,0
16210,8,197,2025-07-02 14:55:35,7426,Electronics,UPI,Offline,0
16211,744,179,2026-04-06 13:19:52,1907,Apparel,UPI,Offline,0
16212,880,110,2025-06-02 18:35:57,1710,Groceries,UPI,Offline,0
16213,546,59,2025-07-16 15:53:28,1213,Apparel,UPI,Offline,0
16214,707,89,2025-06-27 03:25:56,1346,Groceries,UPI,Online,1
16215,900,90,2026-02-09 10:21:07,868,Apparel,Debit Card,Offline,1
16216,625,123,2026-03-06 08:57:57,419,Groceries,UPI,Offline,1
16217,944,109,2025-09-05 09:09:32,413,Beauty,UPI,Offline,0
16218,475,113,2025-07-01 09:46:41,72847,Beauty,UPI,Online,1
16219,844,20,2026-04-02 03:51:28,65478,Electronics,UPI,Online,1
16220,508,181,2026-02-06 13:19:31,12952,Electronics,UPI,Offline,0
16221,712,136,2025-08-19 04:30:41,42347,Electronics,UPI,Offline,1
16222,741,13,2025-05-22 09:47:21,657,Wellness,UPI,Online,0
16223,159,7,2025-05-05 17:33:18,53037,Electronics,UPI,Offline,0
16224,695,175,2026-01-20 01:30:29,1049,Apparel,Credit Card,Offline,0
16225,627,59,2025-05-14 06:42:38,1213,Apparel,UPI,Online,1
16226,0,67,2026-02-15 05:07:27,1777,Beauty,Credit Card,Offline,0
16227,197,38,2026-02-22 00:36:20,72197,Electronics,UPI,Online,1
16228,410,150,2025-09-22 13:27:55,1962,Wellness,Credit Card,Offline,0
16229,776,13,2026-01-18 23:18:11,657,Wellness,UPI,Online,0
16230,712,144,2026-02-26 14:04:03,1937,Groceries,UPI,Offline,1
16231,676,11,2025-10-23 18:56:27,158,Apparel,UPI,Online,0
16232,837,147,2025-08-20 07:43:47,774,Wellness,Credit Card,Online,1
16233,33,105,2025-11-20 02:58:53,1631,Apparel,UPI,Offline,0
16234,801,58,2025-08-13 13:49:05,1527,Wellness,Credit Card,Online,1
